item_code,uom,price_cents
CUT-OFF-FUS-60A-550V,PCS,700
CUT-OFF-FUS-SES-30A-250V,PCS,400
CUT-OIL-GLA,PCS,890
"CUT-PAR-16""",PCS,2390
"CUT-PAR-18""",PCS,2550
"CUT-PAR-20""",PCS,2690
"CUT-PAR-AK350-12""",PCS,1690
"CUT-PARANG-13""",PCS,2990
CUT-PAR-BM22,PCS,2050
CUT-PAR-COV-105,PCS,2890
CUT-PAR-COV-125,PCS,3090
CUT-PAR-COV-135,PCS,3290
"CUT-PAR-COV-16""",PCS,3190
CUT-PAR-COV-N18,PCS,3390
CUT-PIP-PVC-35MM,PCS,1490
CUT-PIP-PVC-AC303,PCS,1670
CUT-PIP-PVC-B163,PCS,6700
CUT-PIP-PVC-PPC-42MM,PCS,1890
CUT-PIP-PVC-VS1202,PCS,1290
CUT-PIP-STA-42MM,PCS,7650
CUT-PIP-TUB-AT4308,SET,2880
CUT-PIP-TUB-STA-3-16MM-9984930,PCS,2650
CUT-PIP-TUB-STA-3-16MM-998493033,PCS,2650
CUT-PIP-TUB-STA-3-28MM-9984930,PCS,6980
CUT-PIP-TUB-STA-3-28MM-998493020,PCS,6980
CUT-PIP-TUB-STA-DISC,CRD,1890
CUT-PIP-TUB-STA-DISC-998493019,PCS,1260
CUT-PIP-TUB-STA-DISC-9984930191,PCS,1260
CUT-PIP-W0204PVC,PCS,2150
CUT-PIP-W201APVC,PCS,2670
CUT-PLA-TIG-HAN-3020034,PCS,390
CUT-PRU-PAS-W815,PCS,2390
CUT-PVC-BIRD-HAN-NT,PCS,230
CUT-PVC-BLK-HAN-99003,PCS,220
"CUT-PVC-FIL-4""",PCS,290
"CUT-PVC-FIL-9002C-4""",PCS,520
"CUT-PVC-FIL-9002R-4""",PCS,510
CUT-PVC-PER-KNI,PCS,1180
"CUT-SAW-AP14-350-14""",PCS,2190
"CUT-SAW-ASUMA-18""",PCS,1490
CUT-SAW-BAH-14INC,PCS,5980
"CUT-SAW-BAH-20""",PCS,5500
CUT-SAW-BAH-20INC,PCS,2490
CUT-SAW-BAH-22INC,PCS,2800
CUT-SAW-BLA-C12MM,PCS,60
CUT-SAW-FRA-WS07B,PCS,390
CUT-SAW-HANDLE,PCS,710
CUT-SAW-IND-14J,PCS,280
CUT-SAW-MFS300,UNIT,21500
CUT-SAW-MINI-AMS10,PCS,750
CUT-SAW-MMAN-606#-18,PCS,1830
"CUT-SAW-M'MAN-606#-20""",PCS,1990
CUT-SAW-PM33124,PCS,3950
CUT-SAW-SET,PCS,490
CUT-SAW-SET-BLM8,PCS,4090
CUT-SAW-SM5100,PCS,480
"CUT-SAW-STA-FIB-18""",PCS,3790
"CUT-SAW-STA-FIB-20""",PCS,3950
CUT-SAW-STA-MINI-992020807,PCS,1290
"CUT-SAW-SUP-16""",PCS,1850
"CUT-SAW-SUP-18""",PCS,1950
"CUT-SAW-SUP-20""",PCS,2250
CUT-SAW-WAL-BOA,PCS,1150
CUT-SAW-WAL-BOA-2120,PCS,990
CUT-SAW-WAL-BOA-SM2098,PCS,1690
CUT-SAW-WAL-BOA-W2669,PCS,1990
CUT-SAW-WS0339C,PCS,2950
CUT-SCI-24052(S02),PCS,490
CUT-SCI-JM-315,PCS,670
CUT-SCI-JM-316,PCS,790
CUT-SCI-JM-317,PCS,920
CUT-SCI-KIT-JD-KP-1500S,PCS,950
CUT-SCI-SK5-00903H,PCS,3150
CUT-SCI-SK5-54113203,PCS,1890
CUT-SICKLE-JM22B,PCS,6490
CUT-SICKLE-JM22W,PCS,6990
CUT-STL-0835-090-7052,PCS,38000
CUT-TIL-BLI-BLA,PCS,4300
CUT-TIL-BLI-BLM800,SET,39900
CUT-TILE-AR650,SET,37500
CUT-TIL-FIX-FP007-A,BAG,2590
CUT-TIL-JTC-450MM,SET,19200
CUT-TIL-MDSI-114688,PCS,2150
CUT-TIL-NYL-2.0MM,BAG,450
CUT-TIL-NYL-2.5MM,BAG,480
CUT-TIL-NYL-3.0MM,BAG,510
CUT-TIL-NYL-4.0MM,PCK,540
CUT-TIL-NYL-5.0MM,PACK,580
CUT-TIL-RIV-450MM,SET,23500
CUT-TIL-ROC-700MM,SET,24500
CUT-TUB-BLM328,PCS,1490
CUT-TUR-BWM-100MM,PCS,1650
CUT-VEG-N8003,PCS,350
CUT-WOOD-BLA-24,PCS,150
CYIN-LOCK-101AB,UNIT,4690
CYL-LOC-EPO-C101L-ORB,SET,3980
CYL-LOC-EPO-CL011-AC,SET,5850
CYL-LOC-EPO-CL051-AC,SET,5850
DA4C,UNIt,0
"DC-1""-PC",PCS,0
DC-20V-SETS-XB,SET,186500
DC-20V-XA,SET,169500
DC-20V-XA+,SET,169500
"DC-6""-WGZ150060L",PCS,3990
DC-AR-10,PCS,1880
DC-BAT-CHA-1202,PCS,5500
DC-D03-F30,SET,8200
DC-D03-T50DC,SET,14500
DC-DCJZ03-13EK-20V,SET,99800
DC-DCJZ1202E,SET,21800
DC-DCJZ1202TB,SET,13900
DC-DCJZ2050IDE,SET,55900
DC-DCJZ2060iAM,SET,49800
DC-DCJZ23-10IEK,SET,37900
DC-DCKIT10BK,SET,97900
DC-DCKIT36BK,SET,49800
DC-DCKIT47BK,SET,89800
DC-DCKIT49BK,SET,89900
DC-DCPL04-8EK,SET,43900
DC-DCPL208AM,SET,52900
DC-DCPL208EK-20V,SET,91800
DC-DCQF32DM-02V,SET,37900
DC-DCSM03-100EK,SET,89800
DC-DCSM04-100FK,SET,101900
DC-DCZC04-24EK,SET,104900
DC-DJC23,SET,179900
DC-DJC30,SET,109900
DC-DMY02-185SH,SET,31900
DC-DQE1200/10L,SET,45500
DC-DQE1200/30L,SET,65900
DC-DQU08-160,SET,44900
DC-DSM09-100S,SET,11900
DC-DSM17-100B,SET,22900
DC-DSM21-100,SET,12900
DC-DVC12,SET,23800
DC-DZC03-28,SET,41800
DC-DZC04-28,SET,50900
DC-DZG06-6,SET,55900
DC-FFCL20-02,SET,9300
DC-FFCL20-04,PCS,23500
DC-J1G-FF02-355,SET,55800
DC-J1Z-FF-10A,SET,13900
DC-JIZ-FF02-13,SET,20500
DCJZ1202ITD,SET,26900
DC-JZ2060iEK,SET,96900
DC-M1B-FF-82X1,SET,23500
DC-M1Q-FF-65,SET,39800
DC-M1Y-FF02-185,SET,31800
DC-MCB303,SET,1190
DC-MCB64,SET,1400
DCPB488EK,SET,94900
DC-Q1B-FF-2000,SET,12900
DC-Q1F-FF-32,SET,18800
DC-Q1U-FF-160B/DQU160,SET,23900
DC-S1B-FF03-110X100,SET,16500
DC-S1P-FF02-180,SET,32500
DC-SIM-FF10-100,SET,22500
DC-Z1E-FF-110,SET,25500
DC-Z1G-FF-15,SET,104900
DC-Z1J-FF02-13,SET,17900
DC-ZC02-28-H2K,SET,145800
DC-ZIC-FF05-26B,SET,33800
DC-ZIJ-FF04-13(SET),SET,26800
DD1004-100-03,PCS,0
"DIE-ROU-1""",PCS,1690
"DIG-CAL-6""-6158",PCS,9500
DISCOUNT,UNIT(S),0
DIS-DIA-BOS-100MM,PCS,2280
DIS-DIA-DIA-100MM,PCS,630
"DIS-DIA-M'MAN-3718X4""",PCS,880
DISPLAY/SAMPLE,UNIT(S),0
"DL5SS-HOS-NIPP-1""X25MM",PCS,1070
"DL5SS-HOS-NIPP-1/2""X12MM",PCS,820
"DL5SS-HOS-NIPP-1/2""X14MM",PCS,830
"DL5SS-HOS-NIPP-3/4""X19MM",PCS,960
DL5-WAT-FIL-0942-GRY,UNIT,34900
DL5-WAT-FIL-1042/M,PCS,84900
DOE-LOC-ATLP-0910SN,SETS,13900
DOO-GLA-CLE-TEM,PCS,125000
DOO-PVC-OAK-192X72,PCS,14900
DOO-PVC-OAK-206X67.5,PCS,13500
"DOO-PVC-OAK-72""X27""",PCS,7800
"DOO-PVC-OAK-73.5""X25 3/8""",PCS,12900
"DOO-PVC-OAK-74.1/2""X28.1/4""",PCS,9300
"DOO-PVC-OAK-76.3/8""X26.5/8""",PCS,12300
"DOO-PVC-OAK-78""X26 1/4""",PCS,13500
"DOO-PVC-OAK-80""X26.3/4""",PCS,12000
"DOO-PVC-OAK-80""X27""",PCS,13900
"DOO-PVC-OAK-80.1/2""X30.6/8""",PCS,15500
"DOO-PVC-OAK-81 4/8""X27 4/8""",PCS,12900
"DOO-PVC-OAK-81""X27.1/4""",PCS,16500
"DOO-PVC-OAK-81.3/8""X26.3/4""",PCS,14500
"DOO-PVC-OAK-82 4/8""X27 4/8""",PCS,12900
"DOO-PVC-OAK-82""X25.3/4""",PCS,12900
"DOO-PVC-OAK-82""X25.5/8""",PCS,11500
"DOO-PVC-OAK-82""X28""",PCS,15600
"DOO-PVC-OAK-82""X30""",PCS,9700
"DOO-PVC-OAK-82.2/8""X32.6/8""",PCS,15500
DOO-PVC-OAK-82''X26'',PCS,13900
"DOO-PVC-TEAK-30""X82""",PCS,11200
DOOR-KYM03,PCS,87000
DOOR-WOO-NA7,PCS,33500
DOOR-WOO-NA9,UNIT,28900
DOR-4' X 4 ',SET,17900
DOR-4' X 4 '-FRAME,SET,26000
"DOR-46""X35.1/2""",SET,15800
"DOR-54""W X 82""",SET,95000
"DOR-72'WX71.7/8""",SET,0
"DOR-86""W X 82""",SET,135000
DOR-ALU-LOC-4420MB,SET,5000
DOR-ALU-LOC-NA4406,PCS,5830
DOR-ALU-LOC-NA4420,PCS,4090
DOR-ALU-LOC-VSPA-6,PCS,2790
DOR-BEA-ADG-911,PCS,2790
DOR-BEA-AGD-108/SN,PCS,3700
DOR-BELL-B698-SV,PCS,5500
DOR-BELL-CIMA-DC-6417-WHI,SET,5990
DOR-BELL-CIMA-DC-N6A-CIE-GD,SET,7350
DOR-BELL-EB3303DB,PCS,5980
DOR-BOL-KEY-SGD-9189AC,PCS,1900
"DOR-BOL-MMAN-668#-4""",PCS,450
"DOR-BOL-M'MAN-668#-6""",PCS,520
DOR-BOL-PVC,PCS,290
DOR-BOL-RAI-100M,PCS,210
DOR-BOL-RAI-150MM,PCS,270
"DOR-BOL-RAI-4""",PCS,230
"DOR-BOL-RAI-6""",PCS,280
"DOR-BOL-TOW-BLA-3""",PCS,120
"DOR-BOL-TOW-BLA-4""",PCS,140
"DOR-BOL-TOW-BLA-5""",PCS,170
DOR-CHA-SGD-216SN,PCS,2630
DOR-CLO-ELOY-E061,PCS,4690
DOR-CLO-MASTER,PCS,3990
DOR-CLO-SGD-D651,PCS,8900
DOR-CYL-ACL-2000/60MM,PCS,5490
DOR-CYL-LOC-2010-050,UNIT,3500
DOR-DEA-BOL-LEO-301AC,PCS,3450
DOR-DEA-BOL-LEO-301SS,PCS,4690
DOR-DEA-BOL-SGD261SS,PCS,3950
DOR-DEA-BOL-SGD-262SS,PCS,3950
DOR-DEA-BOL-SGD-291AC,PCS,4990
DOR-DEA-BOL-SGD-3011SS,SET,8950
DOR-DEA-BOL-SGD-763SS,PCS,1900
DOR-DEA-BOL-SGD-793AC,PCS,2390
DOR-DEA-BOL-SGD-D261,PCS,4350
DOR-DEA-BOL-SGD-D262SS,PCS,5490
DOR-DEA-BOL-SGD-D264SS,PCS,4290
DOR-DEA-BOL-SGD-D291AC,SETS,5590
DOR-DEA-BOL-SGD-D292AC,SET,5290
DOR-DEA-BOL-SMR-D261SS,PCS,3000
DOR-DEA-BOL-SMR-D291,PCS,3300
DOR-DEA-BOL-VYED-1001SS,UNIT,5490
DOR-ENT-LOC-A200ORB,SET,14500
DOR-ENT-LOC-A380AC,SET,13900
DOR-ENT-LOC-A380SS,SET,14950
DOR-FASTERNER-CF320 NA-L,PCS,1030
DOR-FASTERNER-CF320 NA-R,PCS,1030
"DOR-FLU-SGD-2106""",PCS,2390
"DOR-FLU-SGD-2108""",PCS,2590
"DOR-FLU-SGD-35612""",PCS,4230
"DOR-FLU-SGD-36606""",PCS,2350
"DOR-FLU-SGD-36608""",PCS,2290
"DOR-FLU-SGD-36610""",PCS,2990
"DOR-FLU-SGD-36612""",PCS,2750
"DOR-FRAME-2""X4""X7'-KAPOR",PCS,14900
"DOR-FRAME-2""X4""X7'-SELANGAN BA",PCS,18900
"DOR-FRAME-2""X4""X7'-SELANGAN BATU",PCS,18900
DOR-H&S-BS065MM,PCS,190
DOR-H&S-BS085MM,PCS,250
DOR-H&S-BS115MM,PCS,340
DOR-H&S-BS135MM,PCS,370
"DOR-H&S-LEO-2""",PCS,370
"DOR-H&S-LEO-3""",PCS,430
"DOR-H&S-LEO-4""",PCS,630
DOR-H&S-RAI-065,PCS,120
DOR-H&S-RAI-085,PCS,160
DOR-H&S-RAI-115,PCS,230
DOR-HAN-CF350-NA-L,PCS,410
DOR-HAN-CF350-NA-R,PCS,410
DOR-HAN-CH608-NA-L,PCS,420
DOR-HAN-CH608-NA-R,PCS,420
DOR-HAN-DK063-NA-L,PCS,650
DOR-HAN-DK063-NA-R,PCS,650
DOR-HIN-01403020,UNIT,4950
"DOR-HIN-4""X2MMX3PCS",SET,1430
DOR-HIN-A177,SET,1050
DOR-HIN-BLA-50MM,PAIR,150
DOR-HIN-BLA-65MM,PCS,190
DOR-HIN-BLA-75MM,PAIR,250
DOR-HIN-BLK-100MM,PAIR,310
DOR-HIN-BRI-050MM,PAIR,110
DOR-HIN-BRI-065MM,PAIR,130
DOR-HIN-BRI-075MM,PAIR,190
DOR-HIN-BRI-100MM,PAIR,310
"DOR-HIN-JTC-SSS-4""",SET,650
DOR-HIN-KTSS3IN1,SET,1290
DOR-HIN-SGD-DH753030,PCK,11950
DOR-HIN-SSS-25MM,SET,180
DOR-HIN-SSS-38MM,SET,210
"DOR-HIN-SSS-4""",PAIR,1930
"DOR-HIN-SSS-5""",SET,1850
DOR-HIN-SSS-50MM,SET,340
DOR-HIN-SSS-65MM,PAIR,350
DOR-HIN-SSS-75MM,PAIR,520
"DOR-HIN-SSS-ST420-4""",SET,1430
"DOR-HIN-STE-5/8""",PCS,200
"DOR-HIN-STE-CLO-5/8""",PCS,350
"DOR-HIN-T-6""",PAIR,280
DOR-HOL-818,PCS,1090
DOR-HOL-822,PCS,2190
DOR-HOL-ADS-711W/SS,PCS,1550
DOR-HOL-SGD-020SN,PCS,2500
"DOR-HOO-CLO-LEO-3""",PCS,420
DOR-INS-KIT-120MM,PCS,4550
DOR-INS-KIT-180MM,PCS,6490
DOR-INS-KIT-26095(5),SET,1590
DOR-INS-KIT3PCS,SET,1090
DOR-INS-MII-6172#,PCS,5490
DOR-KEY-SGEP-S3030/60-SN,PCS,5950
DOR-KEY-SGEP-S3535/70-SN,PCS,6650
DOR-KNO-CLEAR,PCK,250
DOR-KYM02-43-84,PCS,63000
DOR-KYM02-54-83,PCS,59000
DOR-KYM02-81.1/2,PCS,65000
DOR-LAT-ATH-120,SET,10900
DOR-LAT-B2SS,PCS,290
DOR-LAT-B3SS,PCS,340
DOR-LAT-B4SS,PCS,390
DOR-LAT-EX421,PCS,1050
DOR-LAT-SGD-861/60,PCS,1330
DOR-LEV-CYD-L6600 SN,SET,5380
DOR-LOC-2077SS,PCS,2390
DOR-LOC-4550,SET,19000
DOR-LOC-60MM,PCS,370
DOR-LOC-70MM,PCS,520
DOR-LOC-AK-527SS,PCS,3950
DOR-LOC-ALM-2048-3/C5050,SETS,15500
DOR-LOC-AMOZ-ACL1100,SET,3390
DOR-LOC-ATL-8300,SET,6950
DOR-LOC-C77EN2,UNIT,13500
DOR-LOC-CAM-30MMX90,PCS,450
DOR-LOC-CAM-X16MMX90,PCS,460
DOR-LOC-CYL-02025(SS),SET,1950
DOR-LOC-CYL-02070,SET,2190
DOR-LOC-CYL-02076,SET,2890
DOR-LOC-CYL-02102,SET,2950
DOR-LOC-CYL-A600SP,PCS,1880
DOR-LOC-CYL-A600SS,PCS,1880
DOR-LOC-CYL-KNOB,UNIT,4790
DOR-LOC-CYL-L5000AC,SET,3790
DOR-LOC-CYL-L5000BN,SET,3790
DOR-LOC-CYL-L5000SS,SET,3150
DOR-LOC-CYL-SMR-3300,SET,2690
DOR-LOC-CYL-SMR-3500,PCS,2950
DOR-LOC-CYL-SMR-3600,SET,2690
DOR-LOC-CYL-SMR-3630,PCS,2150
DOR-LOC-CYL-SMR-3900,SET,2950
DOR-LOC-CYL-VCA4147,UNIT,5200
DOR-LOC-CYL-VCA4147-US11,UNIT,5450
DOR-LOC-DRA-138A-22,PCS,520
DOR-LOC-DRA-9001-22,PCS,590
DOR-LOC-DRA-FF004A,PCS,880
DOR-LOC-ENT-HAND-S839381,UNIT,13900
DOR-LOC-H/GRD-70MM,PCS,480
DOR-LOC-LEV-H/D-TUB,UNIT,10900
DOR-LOC-LEV-SMR-3491AC,SET,5660
DOR-LOC-LEV-SMR-3491MG,SET,5690
DOR-LOC-LEV-SMR-3491SS,SET,5290
DOR-LOC-MOR-FUDA,PCS,3790
DOR-LOC-MOR-H-003,SET,3490
DOR-LOC-MOR-KINGKU,PCS,6950
DOR-LOC-SGD-8600SN,PCS,6790
DOR-LOC-SGLM-4550/0911,SET,13500
DOR-LOC-TUB-50MM,PCS,1400
DOR-LOC-TUB-L6800,SET,6950
DOR-LOC-TUB-VL4447,UNIT,7650
DOR-LOC-TUB-VL5347,UNIT,10300
DOR-LOC-YEROY-60MM,PCS,2090
DOR-LOC-YEROY-70MM,PCS,2290
DOR-PAD-03019(2),PCS,400
DOR-PAD-03019(3.1/2),PCS,670
DOR-PAD-03164,PCS,720
DOR-PAD-KTAC075,SET,510
DOR-PAD-KTAC100,SET,690
DOR-PAD-KTAC125,PCS,790
DOR-PAD-KTAC150,SET,1020
DOR-PAD-KTAC200,SET,1350
DOR-PAD-KTSS075,SET,370
DOR-PAD-KTSS100,SET,490
DOR-PAD-KTSS125,SET,620
DOR-PAD-KTSS150,SET,730
DOR-PAD-KTSS200,SET,990
"DOR-PLA-82X25-5/8""",PCS,11900
DOR-PLY-750X2060MM,PCS,12500
"DOR-PUL-AC-4""",PCS,220
"DOR-PUL-ALU-3""",PCK,120
"DOR-PUL-ALU-4""",PCK,160
"DOR-PUL-ALU-5""",PCS,230
"DOR-PUL-ALU-6""",PCK,280
"DOR-PVC-72""X33.1/8""",PCS,16800
"DOR-PVC-FOL-33""X82""",SET,9900
"DOR-PVC-OAK-70""X29.5""",PCS,8450
DOR-PVC-OAK-71CMX210CM,PCS,13900
"DOR-PVC-OAK-72""X28""",PCS,10500
"DOR-PVC-OAK-72""X29""",PCS,8500
"DOR-PVC-OAK-72""X30""",PCS,9900
"DOR-PVC-OAK-72""X30""-BLUE",PCS,10900
"DOR-PVC-OAK-72""X30""-BRO",PCS,10900
"DOR-PVC-OAK-72""X30""-GREY",PCS,10900
DOR-PVC-OAK-M26-P,PCS,14900
DOR-PVC-PANEL-68MMX192CM,PCS,11300
"DOR-PVC-PANEL-79 1/2"" X 27 1/4",UNIT,9900
"DOR-PVC-PANEL-79 1/2"" X 27 1/4""",UNIT,9900
DOR-ROL-ABL-RL66SS,PCS,2190
DOR-ROL-CAT-RDL304,PCS,100
DOR-ROL-D,PAIR,6450
"DOR-ROL-GAT-2.5""",PCS,4590
DOR-ROL-GAT-75MM,PCS,2850
DOR-ROL-GAT-75MM-V70,PCS,2450
DOR-ROL-SPE,SET,3950
DOR-ROL-TYSON-2011,SET,4490
DOR-ROL-TYSON-TY505,PCS,3550
DOR-RUB-SEA-6501,PCS,1190
DOR-RUB-SEAL-BRWN-BSDB100,ROLL,840
DOR-RUB-SEAL-TRANS-BSDT100,ROLL,850
DOR-SET-ATH-100,SET,18800
DOR-SET-ATH-120,SET,9600
DOR-SET-ATH-130,SET,15200
DOR-SET-SGD-TH-200S,SET,10950
DOR-SET-SGD-TH-380SN,SET,15900
DOR-SHU-LOC-SGD-H322,PCS,1790
DOR-SOC-SGD-100MMSS,PCS,1830
DOR-SOC-SGD-12MMSS,PCS,1830
DOR-SOC-SGD-13MMSN,PCS,2580
"DOR-SPO-SHA-10""-3D",PCS,1450
"DOR-SPO-SHA-9""",PCS,1450
"DOR-SPO-WOO-10""",SET,3390
DOR-STO-25X25MM,PCS,130
DOR-STO-RUB-RED-33MM,PCS,450
DOR-STO-RUB-RED-38MM,PCS,270
DOR-STO-S/S-2212,PCS,1150
DOR-STO-S/S-2213-W/HOOK,PCS,1250
DOR-STO-SGD-023SS,PCS,1950
DOR-STO-SGD-024SS,PCS,2290
DOR-STO-SGD-04SN,PCS,1550
DOR-STO-TRANSP-38MM,PCS,340
DOR-STO-TYSON8988,PCS,1950
"DOR-TOW-BOL-2""",PCS,210
"DOR-TOW-BOL-3""",PCS,260
"DOR-TOW-BOL-4""",PCS,270
DOR-TOW-BOL65,PCS,230
DOR-VIE-SGD-DV3776SN,PCS,2000
DOR-VIE-SGD-DV3779AC,PCS,2000
DOR-WED-BIG,PCS,190
DOR-WED-SMALL,PCS,140
"DOR-WOO-31""X84""",PCS,12800
"DOR-WOO-33.3/4""X80",PCS,14900
DOR-WOO-FM02,PCS,18900
DOR-WOO-FM08,PCS,21900
DOR-WOO-FRA-2X4,SET,15800
DOR-WOO-FRA-2X4-,SET,13800
DOR-WOO-FRA-2X4X44X85,UNIT,25000
DOR-WOO-FRA-2X4X68.2/8X84,SET,19800
DOR-WOO-FRA-2X5,SET,15000
"DOR-WOO-FRA-2X5X90CMX82""",PCS,17000
"DOR-WOO-FRA-30""X84""",SET,27358
"DOR-WOO-FRA-30.1/4""X84""",SET,13113
"DOR-WOO-FRA-36""X84""",SET,27358
DOR-WOO-FRA-54.2/8X84,SET,20000
DOR-WOO-FRA-ALU,PCS,18800
"DOR-WOO-FRA-ALU-78.5/8""X22.5/8",PCS,16900
"DOR-WOO-FRA-ALU-78.5/8""X22.5/8""",PCS,16900
DOR-WOO-FRA-BELIAN,SET,29000
DOR-WOO-KY500,PCS,31800
DOR-WOO-KY502,PCS,31500
DOR-WOO-KY503,PCS,31800
DOR-WOO-KY503-,PCS,29900
DOR-WOO-KY503-30 X 83,PCS,26900
DOR-WOO-KY503-32 X 77.3/4,PCS,32300
DOR-WOO-KY503-33 5/8X81 1/2,PCS,32500
DOR-WOO-KY503-33.5,PCS,31800
"DOR-WOO-KY503-61""X82""",PCS,59000
DOR-WOO-KY800,PCS,25900
DOR-WOO-KY800-30.5,PCS,17000
DOR-WOO-KY800-32.5/80.7,PCS,22500
DOR-WOO-KY800-33,PCS,23600
DOR-WOO-KY800-35 5/8,PCS,26800
DOR-WOO-KY800-3682,PCS,26600
DOR-WOO-KY800-81X206,PCS,33500
DOR-WOO-KY800-832MM,PCS,29000
DOR-WOO-KY800-FJ,PCS,26500
DOR-WOO-KY800FJ-29 6/8 X 78 3/,PCS,25900
DOR-WOO-KY800FJ-29 6/8 X 78 3/8,PCS,25900
DOR-WOO-KY800FJ-32 6/8 X 78 2/,PCS,25900
DOR-WOO-KY800FJ-32 6/8 X 78 2/8,PCS,25900
DOR-WOO-KY800FJ7829(1),PCS,25900
DOR-WOO-KYG102,PCS,38500
DOR-WOO-MD23,PCS,35900
DOR-WOO-MG1-33,PCS,31000
DOR-WOO-NA11,PCS,37500
DOR-WOO-NA11-26,PCS,28500
DOR-WOO-PLY,PCS,12900
"DOR-WOO-PLY-27""X80.5""",PCS,13500
DOR-WOO-PLY-29.3/4,PCS,12500
"DOR-WOO-PLY-30""X80""",PCS,14500
DOR-WOO-PLY-30.2/8X81.5/8,PCS,11000
"DOR-WOO-PLY-32""X80.5""",PCS,14500
"DOR-WOO-PLY-32""X81""",PCS,11800
DOR-WOO-PLY-32.3/4X81.1/4,PCS,10500
"DOR-WOO-PLY-33""X83""",PCS,13900
DOR-WOO-PLY-33.5/8X82.5/8,PCS,12900
"DOR-WOO-PLY-66.1/4""",PCS,11800
"DOR-WOO-PLY-74"" X 33""",PCS,12000
"DOR-WOO-PLY-74.5"" X 33""",PCS,12000
"DOR-WOO-PLY-77.1/8"" X 34""",PCS,18500
DOR-WOO-PLY-838MMX2043MM,PCS,15900
DOR-WOO-PLY-86X204CM,PCS,14900
DOR-WOO-PLY-GLASS-MG1,UNIT,23500
DOR-WOO-T-LIST,PCS,4500
DP-MB251CX,UNIT(S),0
"DRA-COV-TEC-GRE-9""X17""",PCS,1550
DRAI-POW-350G,BTL,1380
"DRA-SLI-WHI-12""",SET,670
"DRA-SLI-WHI-14""",SET,780
"DRA-SLI-WHI-16""",SET,890
"DRA-SLI-WHI-18""",SET,990
DRI-26170(4-12),PCS,1590
DRI-26170(4-20),PCS,2280
DRI-26170(4-32),PCS,3290
DRI-A1038,PCS,2790
"DRI-AUG-1/4""",PCS,670
DRI-AUG-2WAY-06MM,PCS,780
DRI-AUG-2WAY-08MM,PCS,790
DRI-AUG-2WAY-09MM,PCS,810
DRI-AUG-2WAY-11MM,PCS,850
DRI-AUG-2WAY-12MM,PCS,1050
DRI-AUG-2WAY-14MM,PCS,1190
DRI-AUG-2WAY-16MM,PCS,1360
DRI-AUG-2WAY-17MM,PCS,1590
DRI-AUG-2WAY-18MM,PCS,1760
DRI-AUG-2WAY-21MM,PCS,2100
DRI-AUG-2WAY-25MM,PCS,2640
"DRI-AUG-3/4""",PCS,1300
"DRI-AUG-5/16""",PCS,660
"DRI-AUG-7/16""",PCS,700
"DRI-AUG-7/8""",PCS,1700
"DRI-AUG-9/16""",PCS,800
"DRI-AUG-BIT-1""X200",PCS,2390
"DRI-AUG-BIT-1/4""X200",PCS,1270
"DRI-AUG-BIT-3/4""X200",PCS,1790
"DRI-AUG-BIT-5/8""X200",PCS,1720
"DRI-AUG-BIT-7/8""X200",PCS,2090
"DRI-AUG-BIT-NO.1""",PCS,5390
"DRI-AUG-BIT-NO.1/2""",PCS,3490
"DRI-AUG-BIT-NO.1/4""",PCS,2570
"DRI-AUG-BIT-NO.3/4""",PCS,4350
"DRI-AUG-BIT-NO.3/8""",PCS,3190
"DRI-AUG-BIT-NO.5/8""",PCS,3790
"DRI-AUG-BIT-NO.7/8""",PCS,4850
"DRI-AUG-CRO-1/2""",PCS,920
"DRI-AUG-CRO-3/4""",PCS,1400
DRI-AUG-SDS-06MM,PCS,790
DRI-AUG-SDS-08MM,PCS,840
DRI-AUG-SDS-09MM,PCS,880
"DRI-AUG-SDS-1""",PCS,2690
"DRI-AUG-SDS-1/2""",PCS,1170
"DRI-AUG-SDS-1/4""",PCS,990
DRI-AUG-SDS-12MM,PCS,850
DRI-AUG-SDS-16MM,PCS,1490
DRI-AUG-SDS-21MM,PCS,2280
"DRI-AUG-SDS-3/4""",PCS,1750
"DRI-AUG-SDS-3/8""",PCS,1070
"DRI-AUG-SDS-5/8""",PCS,1590
"DRI-AUG-SDS-7/16""",PCS,1090
"DRI-AUG-SDS-7/8""",PCS,2230
"DRI-AUG-SDS-9/16""",PCS,1350
"DRI-AUG-SDS-WOOD-5/16""X8""",PCS,1050
DRI-BEN-LOTA-750W,PCS,129500
DRI-BEN-LOTA-BD13LT,UNIT,59500
DRI-BEN-LOTA-BD32QLT,UNIT,315000
DRI-BIT-116D,PCS,1850
DRI-BIT-116E,PCS,1050
DRI-BIT-116F,PCS,1190
DRI-BIT-116G,PCS,1250
DRI-BIT-116I,PCS,1590
DRI-BIT-116M,PCS,2650
DRI-BIT-116N,PCS,2850
DRI-BIT-116R,PCS,4150
DRI-BIT-2500-36P-PH2,PCS,390
DRI-BIT-2500-80P-PH2,PCS,550
"DRI-BIT-3/8""XM10",PCS,1290
DRI-BIT-MA030,SET,1450
DRI-BIT-MK-PH380,PCS,630
DRI-BIT-STR-25PCS,SET,6900
DRI-BIT-SV003,PCS,290
DRI-BIT-SV005,PCS,520
DRI-CER-BLI-06MM(+),PCS,800
DRI-CER-BLI-08MM(+),PCS,1050
DRI-CER-BLI-10MM(+),PCS,1260
DRI-CER-BLI-12MM(+),PCS,1500
DRI-HSS-TWI-03MM,PCS,120
